date,Open,Q,H,Close,Volume,Close_time,Qoute_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Can_be_ignored
1636988700000,64689.83000000,66031.56000000,63965.04000000,64605.81000000,4.34230300,1636988999999,279892.89832001,728,1.74510100,112723.86601230,0
1636989000000,64605.81000000,64759.11000000,64535.02000000,64676.14000000,1.34079100,1636989299999,86701.03678373,357,1.06582000,68925.87016759,0
1636989300000,64662.04000000,64774.13000000,63226.38000000,64713.82000000,2.46744900,1636989599999,158270.19468982,358,1.23430600,79794.93246351,0
1636989600000,64685.44000000,64685.44000000,64622.41000000,64676.74000000,1.01202500,1636989899999,65425.82704306,266,0.92849100,60025.84704211,0
1636989900000,64669.31000000,64714.54000000,64535.88000000,64597.06000000,0.83886200,1636990199999,54199.55111173,208,0.62779500,40566.30576246,0
1636990200000,64593.54000000,64672.75000000,64505.97000000,64630.95000000,0.97723500,1636990499999,63124.03434057,250,0.86808500,56075.00673052,0
1636990500000,64626.29000000,64637.74000000,64457.01000000,64457.02000000,0.75112500,1636990799999,48470.50883435,192,0.57760700,37275.58001906,0
1636990800000,64450.01000000,64450.01000000,64345.98000000,64352.04000000,1.09027400,1636991099999,70220.19137534,298,0.86315200,55592.06027742,0
1636991100000,64337.00000000,64578.23000000,64289.24000000,64568.79000000,1.65360500,1636991399999,106585.67058786,414,1.41976500,91523.05567531,0
1636991400000,64561.28000000,64569.67000000,64289.24000000,64357.65000000,1.28512900,1636991699999,82778.38666081,305,0.96201800,61980.11350346,0
1636991700000,64357.66000000,64844.57000000,64287.25000000,64287.25000000,1.94835300,1636991999999,125542.02671155,473,1.62176900,104522.44017108,0
1636992000000,64282.22000000,64324.70000000,64062.92000000,64307.95000000,2.54580700,1636992299999,163524.40519709,674,1.90333500,122258.53830205,0
1636992300000,64306.24000000,64416.59000000,64247.42000000,64249.85000000,1.57620100,1636992599999,101423.21939015,487,1.22185000,78618.64077127,0
1636992600000,64248.27000000,64330.01000000,64108.59000000,64122.96000000,1.58253400,1636992899999,101634.72928836,438,1.18878000,76346.84403858,0
1636992900000,64116.12000000,64257.41000000,64062.67000000,64085.06000000,1.90325100,1636993199999,122093.84282787,509,1.44230100,92517.96631488,0
1636993200000,64088.95000000,64146.49000000,64074.77000000,64105.96000000,1.37288500,1636993499999,88012.52866563,343,1.20425100,77201.16878205,0
1636993500000,64105.06000000,64277.81000000,63921.05000000,64108.30000000,2.18833700,1636993799999,140296.62124114,576,1.77943800,114083.63702637,0
1636993800000,64114.37000000,64311.35000000,64037.83000000,64311.35000000,1.98125900,1636994099999,127225.01314158,508,1.58591200,101840.88345433,0
1636994100000,64318.24000000,64418.28000000,64265.14000000,64265.14000000,1.67228900,1636994399999,107607.95799460,429,1.37428900,88432.23925471,0
1636994400000,64265.14000000,64334.88000000,64143.65000000,64143.65000000,1.13481500,1636994699999,72890.48363324,300,0.95572400,61386.16665387,0
1636994700000,64135.20000000,64170.62000000,64033.05000000,64035.99000000,1.43260000,1636994999999,91840.95811896,381,1.10800700,71032.99675427,0
1636995000000,64029.74000000,64097.59000000,63960.88000000,64070.41000000,1.31073500,1636995299999,83923.46929025,325,1.13427600,72624.53182649,0
1636995300000,64070.05000000,64266.29000000,64070.05000000,64266.29000000,1.09679400,1636995599999,70378.20329352,260,1.01260200,64975.86939686,0
1636995600000,64266.29000000,64300.00000000,64110.08000000,64244.31000000,1.55422200,1636995899999,99754.30989420,382,1.27890000,82084.56982872,0
1636995900000,64231.43000000,64285.58000000,64178.04000000,64285.58000000,1.17966500,1636996199999,75774.76594069,305,1.03021500,66174.69268145,0
1636996200000,64285.20000000,64385.03000000,64268.28000000,64370.00000000,1.22860400,1636996499999,79039.93967214,269,1.09237100,70276.27080018,0
1636996500000,64372.41000000,64435.86000000,64309.99000000,64334.36000000,1.07551400,1636996799999,69225.49445121,244,0.95811300,61669.62180374,0
1636996800000,64321.48000000,64321.48000000,64000.00000000,64268.06000000,1.08445400,1636997099999,69666.51736643,217,0.76448800,49128.00316274,0
1636997100000,64268.06000000,64402.43000000,64212.46000000,64258.00000000,1.24352200,1636997399999,79917.92608714,284,1.04978700,67464.30854804,0
1636997400000,64258.00000000,64312.90000000,63638.51000000,64286.21000000,1.61417100,1636997699999,103597.14022929,288,1.08563900,69781.96797485,0
1636997700000,64286.22000000,64359.63000000,64286.22000000,64359.63000000,1.01672900,1636997999999,65389.81187471,230,0.93915100,60400.49283602,0
1636998000000,64362.60000000,64368.30000000,64280.00000000,64326.22000000,0.96227500,1636998299999,61897.45555161,243,0.78276100,50352.63594951,0
1636998300000,64323.11000000,64325.47000000,64224.88000000,64232.02000000,0.77474400,1636998599999,49810.67821599,168,0.65112700,41862.28824848,0
1636998600000,64235.13000000,64235.15000000,64070.41000000,64193.30000000,1.41617500,1636998899999,90853.39452608,271,1.10029300,70584.12129976,0
1636998900000,64177.11000000,64177.11000000,64019.12000000,64032.26000000,1.03795700,1636999199999,66507.01760595,236,0.91797900,58817.41983152,0
1636999200000,64037.00000000,64230.00000000,63979.79000000,64059.91000000,1.83448000,1636999499999,117470.07622385,362,1.69087200,108276.09758377,0
1636999500000,64044.01000000,64180.02000000,64044.01000000,64121.98000000,1.07107200,1636999799999,68668.66299474,229,0.89594200,57438.09148280,0
1636999800000,64117.77000000,64156.53000000,63978.03000000,63978.03000000,0.94687300,1637000099999,60696.41816093,183,0.79542800,50996.27830778,0
1637000100000,63978.03000000,64061.12000000,63830.01000000,63960.84000000,1.43891800,1637000399999,91998.99469845,333,1.10928900,70917.57194123,0
1637000400000,63962.56000000,64077.63000000,63926.83000000,64037.23000000,1.25076000,1637000699999,80043.23765344,288,1.10520800,70725.18952106,0
1637000700000,64026.05000000,64028.31000000,63951.02000000,64018.00000000,1.00236700,1637000999999,64145.71989480,232,0.76314500,48836.18926769,0
1637001000000,64003.07000000,64037.23000000,63938.35000000,63944.01000000,0.77780400,1637001299999,49779.71962535,199,0.70515600,45129.79842995,0
1637001300000,63953.59000000,64017.14000000,63937.58000000,63960.00000000,0.91619000,1637001599999,58621.44063158,181,0.77890200,49839.14055187,0
1637001600000,63956.17000000,63956.18000000,63796.50000000,63799.15000000,0.97514700,1637001899999,62260.94314619,209,0.82256600,52518.48953991,0
1637001900000,63796.52000000,63865.00000000,63700.93000000,63709.86000000,1.35180100,1637002199999,86214.77296558,292,1.25061700,79758.90922192,0
1637002200000,63700.92000000,63800.00000000,63226.38000000,63791.29000000,3.36903600,1637002499999,214313.17492843,464,2.23730400,142517.47536383,0
1637002500000,63791.31000000,63884.80000000,63780.00000000,63811.75000000,0.98631400,1637002799999,62954.85868023,250,0.88528200,56506.89580597,0
1637002800000,63812.01000000,63822.44000000,63650.54000000,63787.00000000,1.41403700,1637003099999,90089.84668990,300,1.19657100,76231.33117159,0
1637003100000,63784.33000000,63800.00000000,63035.35000000,63800.00000000,2.15382200,1637003399999,136751.74684425,271,1.09807900,70007.62172991,0
1637003400000,63800.00000000,63935.23000000,63796.00000000,63927.64000000,1.70492100,1637003699999,108875.74925913,325,1.52818800,97583.31581980,0
1637003700000,63931.45000000,63958.99000000,63902.66000000,63907.79000000,0.82284700,1637003999999,52602.42011333,171,0.78505700,50186.24389593,0
1637004000000,63895.02000000,63957.64000000,63818.90000000,63926.37000000,0.89195800,1637004299999,56982.27061239,170,0.80250600,51265.18140028,0
1637004300000,63924.43000000,64062.28000000,63924.43000000,64024.26000000,1.15214300,1637004599999,73737.87756452,245,1.08370100,69358.53952363,0
1637004600000,64030.00000000,64145.20000000,63987.91000000,64145.20000000,1.32959100,1637004899999,85198.44690147,278,1.27789500,81885.98102218,0
1637004900000,64144.56000000,64171.34000000,64074.02000000,64106.33000000,1.45061900,1637005199999,93023.19206800,247,1.07377100,68859.49195322,0
1637005200000,64098.23000000,64275.21000000,64033.29000000,64233.21000000,0.94404000,1637005499999,60579.68268127,178,0.83727400,53737.27847849,0
1637005500000,64231.38000000,64279.89000000,64168.07000000,64202.41000000,0.87950700,1637005799999,56491.90497298,168,0.76528000,49158.34638711,0
1637005800000,64191.75000000,64191.75000000,64120.96000000,64155.02000000,1.11876800,1637006099999,71789.67456122,182,0.58089400,37264.78361366,0
1637006100000,64154.12000000,64313.61000000,64143.02000000,64264.77000000,1.26975300,1637006399999,81534.98203243,246,1.10661900,71061.90949918,0
1637006400000,64265.88000000,64265.88000000,63850.49000000,64071.29000000,1.02223100,1637006699999,65497.37594178,163,0.66420600,42602.32408771,0
1637006700000,64062.29000000,64070.57000000,63700.00000000,64013.66000000,1.38504100,1637006999999,88596.03273193,294,1.05824000,67712.41146475,0
1637007000000,64013.67000000,64107.49000000,63940.01000000,64073.37000000,0.66261600,1637007299999,42416.46567356,140,0.65700300,42057.11269152,0
1637007300000,64073.76000000,64073.76000000,63920.00000000,63931.00000000,0.51595700,1637007599999,33013.00782096,109,0.42774400,27368.73939936,0
1637007600000,63915.04000000,63967.34000000,63890.02000000,63892.49000000,0.81920500,1637007899999,52371.18885164,144,0.68092600,43528.92234004,0
1637007900000,63883.21000000,63985.87000000,63395.51000000,63820.01000000,1.29695600,1637008199999,82778.57950926,237,1.15811700,73923.93726476,0
1637008200000,63813.13000000,64030.09000000,63211.99000000,63913.18000000,1.47790400,1637008499999,94367.20986493,299,1.27964800,81735.03343944,0
1637008500000,63919.04000000,64115.23000000,63231.90000000,63782.00000000,1.75916200,1637008799999,112392.92434921,307,1.35287600,86451.63539740,0
1637008800000,63784.98000000,63860.84000000,63782.08000000,63812.75000000,0.99156400,1637009099999,63277.56073249,185,0.93400200,59603.87600713,0
1637009100000,63812.75000000,64038.07000000,63789.42000000,64008.79000000,1.09478600,1637009399999,70022.43166310,226,0.75066600,48012.75062521,0
1637009400000,64008.20000000,64140.59000000,63211.99000000,64003.00000000,1.31412000,1637009699999,84119.48529603,270,0.81838000,52430.39025410,0
1637009700000,63998.56000000,64027.75000000,63884.56000000,63900.09000000,0.81395400,1637009999999,52060.40846424,246,0.74391100,47582.62917341,0
1637010000000,63903.43000000,64260.96000000,61641.19000000,62087.50000000,4.78750000,1637010299999,300872.67439681,610,3.43431600,215768.19387021,0
1637010300000,62087.50000000,63921.59000000,61641.19000000,63733.64000000,2.49741400,1637010599999,158468.25627667,464,2.16381000,137225.99043432,0
1637010600000,63702.42000000,63895.95000000,63572.57000000,63832.13000000,1.45845700,1637010899999,93058.76090429,287,1.06163900,67739.64675425,0
1637010900000,63830.07000000,64012.27000000,63830.07000000,63935.36000000,1.22141100,1637011199999,78099.75903042,303,1.03410100,66123.13746166,0
1637011200000,63935.41000000,63985.55000000,63874.01000000,63907.26000000,0.97608800,1637011499999,62406.51607657,263,0.89508700,57227.96489929,0
1637011500000,63907.45000000,63927.00000000,63734.36000000,63788.74000000,1.31731400,1637011799999,84066.05908512,356,1.05573100,67375.18335741,0
1637011800000,63798.75000000,63984.78000000,63767.83000000,63963.55000000,1.10884300,1637012099999,70857.71401459,236,0.97412000,62247.69614070,0
1637012100000,63958.77000000,64087.00000000,63785.66000000,63857.04000000,2.53552700,1637012399999,162197.22471865,324,0.68406600,43708.27008507,0
1637012400000,63837.70000000,63891.27000000,63783.57000000,63891.27000000,0.98290000,1637012699999,62739.02804088,220,0.80627700,51467.90561041,0
1637012700000,63891.47000000,63940.99000000,63851.21000000,63870.85000000,1.01743100,1637012999999,65002.44725703,198,0.95076600,60743.49562181,0
1637013000000,63872.99000000,63932.91000000,63858.11000000,63873.27000000,0.73830900,1637013299999,47170.81123093,164,0.69459500,44378.25970748,0
1637013300000,63872.87000000,63998.98000000,63851.00000000,63889.38000000,0.83315000,1637013599999,53266.87876220,181,0.77846400,49771.03784439,0
1637013600000,63876.59000000,63887.90000000,63749.74000000,63753.49000000,0.76457100,1637013899999,48783.55083503,161,0.66952200,42717.74019146,0
1637013900000,63753.49000000,63790.73000000,63746.99000000,63764.99000000,0.78200700,1637014199999,49863.44956436,160,0.75429100,48096.07656607,0
1637014200000,63757.11000000,63769.00000000,63603.95000000,63604.00000000,0.97490000,1637014499999,62072.17291575,198,0.90918400,57887.56159779,0
1637014500000,63604.03000000,63769.00000000,62307.49000000,63544.23000000,2.08804500,1637014799999,132160.28004304,330,1.08452900,68942.46031365,0
1637014800000,63516.66000000,63626.89000000,63435.39000000,63616.55000000,1.14897500,1637015099999,72999.78846889,266,1.08165200,68723.51591742,0
1637015100000,63617.77000000,63623.72000000,63523.07000000,63600.00000000,0.79215100,1637015399999,50362.93696311,156,0.76138400,48406.81343352,0
1637015400000,63601.09000000,63699.50000000,63600.01000000,63684.68000000,0.62387600,1637015699999,39707.20497529,113,0.61731900,39289.66663909,0
1637015700000,63684.63000000,63765.27000000,63684.63000000,63763.13000000,0.73082500,1637015999999,46577.90768505,134,0.72277000,46064.40939574,0
1637016000000,63761.92000000,63769.00000000,63741.55000000,63758.02000000,0.61392400,1637016299999,39144.37378411,96,0.51345300,32739.16022751,0
1637016300000,63756.84000000,63892.99000000,63739.38000000,63804.08000000,0.88827400,1637016599999,56681.56127541,171,0.76480600,48808.22322589,0
1637016600000,63800.99000000,63995.86000000,63771.29000000,63995.86000000,0.78427400,1637016899999,50092.66005147,154,0.76412600,48806.57330082,0
1637016900000,63994.85000000,64017.96000000,63935.48000000,63983.63000000,0.81232300,1637017199999,51977.54413629,212,0.75473400,48292.33922957,0
1637017200000,63976.66000000,63976.66000000,63820.01000000,63842.65000000,0.74000300,1637017499999,47283.87138879,167,0.71295200,45555.36974847,0
1637017500000,63846.40000000,63961.73000000,63842.01000000,63888.13000000,0.81405700,1637017799999,52020.71118032,181,0.80512400,51449.85398617,0
1637017800000,63870.92000000,63895.29000000,60452.29000000,63874.67000000,1.36931700,1637018099999,86182.36550561,192,0.40049200,25576.19743695,0
1637018100000,63856.38000000,63994.41000000,60000.00000000,63994.41000000,1.44755400,1637018399999,90783.49471056,262,0.74158700,47368.52291733,0
1637018400000,63978.26000000,63978.26000000,63834.01000000,63834.01000000,0.63108600,1637018699999,40343.93787947,126,0.38228100,24435.34481139,0
1637018700000,63834.01000000,63837.16000000,63638.49000000,63662.00000000,0.75071200,1637018999999,47824.93049970,169,0.58888700,37517.16890577,0
1637019000000,63638.49000000,63738.56000000,63562.67000000,63672.69000000,1.41907800,1637019299999,90307.55571788,364,1.18072500,75138.20129008,0
1637019300000,63674.32000000,63799.82000000,63674.32000000,63737.84000000,1.13998900,1637019599999,72677.31610056,221,0.90569300,57738.62668173,0
1637019600000,63740.51000000,63820.00000000,63700.01000000,63820.00000000,1.00885400,1637019899999,64319.90994147,207,0.80658000,51425.21493014,0
1637019900000,63828.67000000,63831.90000000,63774.42000000,63774.42000000,0.87254000,1637020199999,55675.34847105,180,0.71746000,45780.50972005,0
1637020200000,63750.01000000,63805.84000000,63714.91000000,63805.84000000,1.10545000,1637020499999,70473.60568204,231,0.85285900,54371.27517267,0
1637020500000,63806.35000000,63821.72000000,63490.00000000,63611.58000000,1.40723700,1637020799999,89603.81551272,317,1.13014400,71954.78771210,0
1637020800000,63612.81000000,63616.20000000,60000.00000000,63100.07000000,1.55942400,1637021099999,98507.46995964,360,1.44963400,91662.98422679,0
1637021100000,63063.18000000,63256.05000000,60000.00000000,62906.56000000,1.58265200,1637021399999,99737.74374866,401,1.50707400,95074.63637950,0
1637021400000,62906.56000000,62962.85000000,61350.01000000,62758.27000000,1.97704000,1637021699999,124051.28269882,518,1.90912300,119786.38891239,0
1637021700000,62786.48000000,63820.00000000,60000.00000000,62749.96000000,2.68907400,1637021999999,168677.77294441,605,2.15017600,135049.29999407,0
1637022000000,62750.00000000,63945.78000000,60000.00000000,62714.08000000,2.63238900,1637022299999,165195.34232935,566,2.07120400,130027.09092773,0
1637022300000,62869.57000000,63290.16000000,60000.00000000,62611.77000000,1.96963800,1637022599999,123605.46150194,428,1.55119000,97325.24153715,0
1637022600000,62611.78000000,62748.31000000,62521.75000000,62748.31000000,2.57365400,1637022899999,161250.89780296,822,1.95619900,122561.61891951,0
1637022900000,62751.07000000,62856.90000000,62660.47000000,62844.55000000,2.37749500,1637023199999,149187.00005609,695,1.85961500,116692.79895733,0
1637023200000,62843.07000000,62909.92000000,60000.00000000,62791.14000000,2.18371900,1637023499999,137159.93710865,647,1.60927200,101099.53458315,0
1637023500000,62790.77000000,62962.87000000,62790.77000000,62821.06000000,1.31404300,1637023799999,82625.59972677,268,1.29297000,81301.11377151,0
1637023800000,62805.34000000,62821.38000000,60000.00000000,62679.30000000,1.25646200,1637024099999,78814.29370483,351,1.04106700,65323.27677149,0
1637024100000,62677.51000000,62776.28000000,60000.00000000,62540.02000000,1.45130500,1637024399999,90870.53939461,339,1.42419600,89190.57382023,0
1637024400000,62540.01000000,62621.00000000,61594.87000000,61667.96000000,1.92153700,1637024699999,119713.19649497,489,1.90181600,118487.90608643,0
1637024700000,61657.23000000,62692.71000000,60000.00000000,62070.00000000,2.42767800,1637024999999,149736.44736942,629,2.13354700,131637.22429932,0
1637025000000,62051.68000000,62145.05000000,60000.00000000,62025.94000000,2.23612200,1637025299999,138547.62745421,541,2.11530000,131082.88561666,0
1637025300000,62011.92000000,62157.36000000,61701.57000000,61931.51000000,1.98635000,1637025599999,122968.49422800,443,1.95656900,121124.31040573,0
1637025600000,61937.34000000,62070.57000000,61735.78000000,61945.75000000,1.82098100,1637025899999,112778.10231171,386,1.80624800,111865.64762961,0
1637025900000,61937.80000000,61983.72000000,61787.01000000,61901.91000000,1.53455400,1637026199999,94977.56868663,327,1.52481000,94374.45499843,0
1637026200000,61905.00000000,61910.13000000,60862.40000000,61683.90000000,1.63995900,1637026499999,101236.65887104,333,1.62755600,100470.80241820,0
1637026500000,61689.17000000,61929.32000000,61600.01000000,61896.59000000,1.45785100,1637026799999,90074.94404740,297,1.41562900,87466.12215462,0
1637026800000,61888.01000000,62147.42000000,61872.81000000,62147.42000000,1.94049900,1637027099999,120293.16100734,398,1.70434500,105653.02370583,0
1637027100000,62130.15000000,62221.11000000,62018.77000000,62151.80000000,1.93319700,1637027399999,120143.12573202,408,1.68557600,104753.45918070,0
1637027400000,62158.90000000,62260.21000000,62094.03000000,62168.08000000,1.72614700,1637027699999,107321.41201085,368,1.48694400,92452.41699046,0
1637027700000,62169.31000000,63954.28000000,62068.96000000,62118.84000000,1.32871300,1637027999999,82550.81017664,263,1.23458100,76705.26754288,0
1637028000000,62107.71000000,62137.56000000,61910.22000000,61956.67000000,1.83013900,1637028299999,113471.07607441,433,1.48698300,92190.12734349,0
1637028300000,61959.96000000,62116.98000000,61856.65000000,62060.99000000,1.61010200,1637028599999,99762.05025580,342,1.36404900,84520.72468003,0
1637028600000,62064.10000000,62198.97000000,61959.83000000,62172.02000000,1.57227000,1637028899999,97644.46332907,309,1.41821600,88076.31635221,0
1637028900000,62172.01000000,62206.82000000,62100.00000000,62117.50000000,1.75748400,1637029199999,109258.80865891,337,1.46054200,90799.22604500,0
1637029200000,62141.15000000,62166.54000000,62047.83000000,62166.54000000,1.59980700,1637029499999,99386.20632624,315,1.30195600,80887.85122819,0
1637029500000,62168.67000000,62179.10000000,61959.83000000,62038.11000000,1.42463200,1637029799999,88484.36443841,292,1.16025300,72064.98738757,0
1637029800000,62038.13000000,62043.83000000,61645.52000000,62005.94000000,1.48999700,1637030099999,92387.90892300,290,1.01767400,63114.28452711,0
1637030100000,62000.85000000,62008.99000000,61700.74000000,61847.27000000,1.70884300,1637030399999,105703.94242324,345,1.48064100,91587.90953047,0
1637030400000,61838.13000000,61914.89000000,61700.74000000,61835.78000000,1.53886400,1637030699999,95183.64722992,322,1.28835800,79689.09875292,0
1637030700000,61822.08000000,61952.16000000,61753.65000000,61778.89000000,1.27742300,1637030999999,79025.61352084,258,1.12881800,69832.98371589,0
1637031000000,61758.01000000,61817.00000000,61634.44000000,61638.98000000,1.42592900,1637031299999,88002.77379530,300,1.25181900,77259.03864503,0
1637031300000,61631.85000000,61720.67000000,61501.99000000,61623.50000000,1.92599500,1637031599999,118641.00278938,446,1.69036600,104123.97190813,0
1637031600000,61623.92000000,64066.22000000,60000.00000000,61508.14000000,2.77376000,1637031899999,170749.51848204,690,2.09664600,129210.86758076,0
1637031900000,61509.53000000,61745.47000000,61502.01000000,61691.46000000,1.63266400,1637032199999,100643.85170357,348,1.60072800,98675.05452803,0
1637032200000,61682.91000000,61799.99000000,61682.91000000,61788.34000000,1.31133200,1637032499999,80987.34834857,255,1.25244900,77350.93201783,0
1637032500000,61789.13000000,61793.75000000,61704.66000000,61747.28000000,1.00068800,1637032799999,61790.32800640,195,0.97342500,60106.73860579,0
1637032800000,61740.09000000,61777.71000000,61251.47000000,61376.58000000,1.51851300,1637033099999,93364.01103391,325,1.41099400,86759.21950441,0
1637033100000,61381.88000000,61443.02000000,60518.40000000,60886.45000000,1.56090100,1637033399999,95402.50665790,356,1.49618700,91445.69714763,0
1637033400000,60870.75000000,61190.57000000,60000.00000000,60858.79000000,2.26204000,1637033699999,137757.91570672,447,1.96999700,120181.58359619,0
1637033700000,60870.91000000,60968.83000000,57762.17000000,60756.72000000,2.77170000,1637033999999,166765.24214870,413,1.70998200,103800.79260082,0
1637034000000,60751.73000000,60950.20000000,60631.77000000,60664.03000000,1.53854000,1637034299999,93578.70817519,349,1.47845300,89926.93414305,0
1637034300000,60655.58000000,60948.98000000,60426.52000000,60931.00000000,2.08304000,1637034599999,126368.89096970,456,2.04297200,123939.13742290,0
1637034600000,60916.10000000,61190.90000000,60750.00000000,61065.93000000,2.02832800,1637034899999,123781.39132732,410,1.94526100,118715.73848936,0
1637034900000,61041.81000000,61127.71000000,60855.69000000,60899.00000000,1.39777900,1637035199999,85243.91105201,304,1.33488700,81409.10392937,0
1637035200000,60900.01000000,61104.03000000,60500.94000000,60679.12000000,1.91566600,1637035499999,116550.26018221,411,1.80665300,109924.22795922,0
1637035500000,60686.23000000,60898.11000000,60588.00000000,60898.11000000,1.86012200,1637035799999,112965.56154071,384,1.78667800,108504.94589320,0
1637035800000,60892.05000000,60902.60000000,60443.79000000,60510.69000000,1.94755300,1637036099999,118064.28066258,692,1.56309300,94756.22766921,0
1637036100000,60501.45000000,60702.83000000,60439.39000000,60488.44000000,2.22873200,1637036399999,135019.38593270,774,1.87107400,113348.28918790,0
1637036400000,60469.06000000,61000.00000000,60335.41000000,60910.54000000,2.57788700,1637036699999,156323.16239839,899,2.20965300,133998.42093976,0
1637036700000,60910.55000000,61197.52000000,60833.65000000,61095.79000000,2.35171900,1637036999999,143462.25605525,794,2.03238300,123978.58328697,0
1637037000000,61106.09000000,64197.45000000,60980.01000000,61307.37000000,2.61490000,1637037299999,160640.99553360,834,2.26620600,139288.00851437,0
1637037300000,61303.08000000,61939.97000000,61275.00000000,61366.67000000,1.76994700,1637037599999,108591.11961756,464,1.50639400,92413.85713438,0
1637037600000,61370.71000000,61381.50000000,61258.01000000,61353.00000000,1.60944800,1637037899999,98686.90536729,331,1.52927000,93770.25240425,0
1637037900000,61329.10000000,61336.99000000,61170.00000000,61299.72000000,1.23926500,1637038199999,75896.51196297,235,1.15493400,70730.29018192,0
1637038200000,61298.01000000,61532.85000000,61286.67000000,61459.49000000,1.41499000,1637038499999,86890.69203939,271,1.39896400,85906.62574249,0
1637038500000,61455.64000000,61469.15000000,61232.94000000,61232.94000000,1.30585300,1637038799999,80064.48501420,265,1.27523800,78186.64048834,0
1637038800000,61203.21000000,61310.41000000,56029.31000000,61203.19000000,2.30734300,1637039099999,136837.13835928,269,1.11412200,68219.46563684,0
1637039100000,61191.50000000,61220.00000000,61035.88000000,61186.73000000,1.11991500,1637039399999,68445.74266125,250,1.07341400,65601.82830283,0
1637039400000,61180.01000000,61202.73000000,61007.85000000,61029.13000000,1.08384100,1637039699999,66217.98007072,222,1.02832100,62825.06243117,0
1637039700000,61034.89000000,61209.68000000,61029.90000000,61209.68000000,1.21958000,1637039999999,74519.38262959,240,1.19901000,73262.67191608,0
1637040000000,61197.63000000,64467.25000000,61057.05000000,61253.65000000,1.77698800,1637040299999,109839.74304923,299,1.61984400,100229.21007520,0
1637040300000,61240.54000000,61348.44000000,61184.84000000,61337.34000000,1.12048400,1637040599999,68658.57450734,216,1.09369100,67016.69436613,0
1637040600000,61332.59000000,61455.28000000,61248.21000000,61279.06000000,1.48363500,1637040899999,91015.52463081,301,1.33361500,81810.32994771,0
1637040900000,61268.31000000,61273.35000000,61105.43000000,61118.57000000,0.88810200,1637041199999,54324.39090845,179,0.88164000,53929.05000694,0
1637041200000,61122.12000000,64000.00000000,60771.63000000,61289.99000000,1.85093800,1637041499999,113092.05288461,430,1.79729400,109815.84788959,0
1637041500000,61293.63000000,61397.43000000,61053.39000000,61095.02000000,1.33436400,1637041799999,81609.15342068,317,1.21278400,74178.70154137,0
1637041800000,61095.07000000,61114.42000000,60927.42000000,61007.69000000,1.16654200,1637042099999,71165.87359609,285,1.06331200,64866.14995772,0
1637042100000,60987.91000000,61397.43000000,60800.00000000,60921.05000000,1.56673600,1637042399999,95445.57276390,323,1.46423500,89202.25723587,0
1637042400000,60927.50000000,61397.43000000,60709.68000000,60983.43000000,1.86489600,1637042699999,113630.15898584,354,1.83583000,111861.09664694,0
1637042700000,60991.94000000,61397.43000000,56029.31000000,60773.55000000,1.57532200,1637042999999,95694.48092201,304,1.31834300,80183.23379223,0
1637043000000,60774.35000000,60973.76000000,56029.31000000,60973.76000000,1.61857400,1637043299999,98204.50271037,304,1.41388600,86060.04246862,0
1637043300000,60975.53000000,60997.88000000,60728.85000000,60731.63000000,1.14727200,1637043599999,69819.47386999,246,1.09242300,66484.99717575,0
1637043600000,60722.21000000,60785.02000000,54068.29000000,60748.98000000,2.30898000,1637043899999,138729.08045390,480,1.70412900,103517.90402885,0
1637043900000,60756.34000000,60820.80000000,60194.65000000,60337.23000000,1.89934100,1637044199999,115230.77382654,511,1.66743800,101153.65320822,0
1637044200000,60337.29000000,60789.68000000,54068.29000000,60719.99000000,2.32647300,1637044499999,139357.26312922,573,1.84173400,111584.09805400,0
1637044500000,60720.16000000,60811.01000000,60546.91000000,60553.40000000,1.74485100,1637044799999,105836.52923935,551,1.43070800,86785.69888377,0
1637044800000,60550.01000000,60678.98000000,60472.73000000,60608.84000000,1.58785200,1637045099999,96172.12005217,461,1.36830100,82875.72347808,0
1637045100000,60612.49000000,60893.67000000,60612.49000000,60762.91000000,1.78872600,1637045399999,108694.31542036,369,1.65361700,100478.92072395,0
1637045400000,60763.69000000,60872.11000000,60748.12000000,60819.29000000,1.05144400,1637045699999,63946.72347951,204,0.96906900,58936.15999321,0
1637045700000,60819.96000000,60900.00000000,60733.86000000,60825.74000000,1.15987800,1637045999999,70562.87413406,228,1.00575300,61181.28049115,0
1637046000000,60830.44000000,60969.38000000,60219.48000000,60779.41000000,2.68758100,1637046299999,163426.73271645,482,1.74456400,106160.73812183,0
1637046300000,60779.41000000,61035.70000000,60124.81000000,61004.76000000,2.52834900,1637046599999,154061.52616871,504,1.71511000,104530.30117825,0
1637046600000,61004.71000000,61013.40000000,60786.43000000,60797.99000000,1.51554100,1637046899999,92321.01089495,292,1.18244600,72023.41777957,0
1637046900000,60796.58000000,60912.34000000,59943.16000000,60786.44000000,2.34346400,1637047199999,142456.31262742,544,1.44110900,87682.68509731,0
1637047200000,60786.44000000,60788.14000000,60640.13000000,60688.30000000,1.95643400,1637047499999,118781.70730165,387,1.42877100,86742.05141642,0
1637047500000,60662.68000000,60838.54000000,54068.29000000,60772.46000000,2.20353900,1637047799999,132318.66235671,382,1.48189100,90000.86646126,0
1637047800000,60761.79000000,60819.26000000,51905.56000000,60635.76000000,4.57338100,1637048099999,269938.67848709,495,3.50236100,212962.25189692,0
